SOURCE_DATASET_r,SOURCE_DATASET_l,unique_id_l,unique_id_r,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED_l,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED_r,BEGIN_PUBLICATION_DATE_l,BEGIN_PUBLICATION_DATE_r,extent_normalized_l,extent_normalized_r,EDITION_l,EDITION_r,AUTHOR_l,AUTHOR_r,title_similarity,author_similarity,decision,timestamp,notes,reviewer
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_10704,UMontreal_Results_Oct24_10705,sociocriminologie-jerk-2001,sociocriminologiei-arca-2001,2001,2001,,,Hiver 2001.,Hiver 2001.,"Jerkovic, J.","Arcand, Suzanne.",0.8727272727272728,0.2142857142857143,ignore,,,
UBC_Results_Oct23,UBC_Results_Oct23,UBC_Results_Oct23_549,UBC_Results_Oct23_551,colonyandconfederationearlycanadianpoetsandtheirbackground--1974,colonyandconfederationearlycanadianpoetsandtheirbackgroundwithanintrodbyroy-wood-1974,1974,1974,"vii, 218 p.","vii, 218 p.",,,,"Woodcock, George,",0.8590604026845639,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_9804,Toronto_Results_Oct19_9805,proceedingsofthexinternationalcongressofgeneticsaug20271958mcgilluniversity--1958,proceedingsofthexinternationalcongressofgeneticsaugust20271958mcgillunivers--1958,1958,1958,2 volumes :,2 volumes :,,,,,0.962962962962963,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_787,Toronto_Results_Oct19_789,basicfilingrulesforuseinthecourseinlibraryrecords--1961,basicfilingrulesforuseinthecourseinlibraryscience--1961,1961,1961,27 p.,27 p.,,,,,0.9090909090909092,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_2627,Toronto_Results_Oct19_2628,constitutionalismandnationalisminlowercanada--1969,constitutionalismandnationalisminlowercanadaessays--1969,1969,1969,"x, 94 p.","x, 94 p.",,,,,0.9433962264150944,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_7762,Toronto_Results_Oct19_7763,minoritiesschoolsandpolitics--1969,minoritiesschoolsandpoliticsessays--1969,1969,1969,"xi, 111 p.","xi, 111 p.",,,,,0.9189189189189187,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_8851,Toronto_Results_Oct19_8855,ourlivingtraditionsevencanadians--1957,ourlivingtraditionsevencanadiansseries1--1957,1957,1957,"x, 149 p.","x, 149 p.",,,,,0.9156626506024096,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_3306,Toronto_Results_Oct19_3318,dictionaryofcanadianbiography--1960,dictionaryofcanadianbiographypreliminarylistsofnames--1960,1960,1960,v.,v.,,,,,0.7526881720430108,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_11852,Toronto_Results_Oct19_11863,studieslegalseries--1931,studiesorientalseries--1931,1931,1931,3 v.,3 v.,,,,,0.8627450980392157,,ignore,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_12736,Toronto_Results_Oct19_12752,universityoftorontolawjournal--1935,universityoftorontostudies--1935,1935,1935,volumes,volumes,,,,,0.7761194029850746,,ignore,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_12732,Toronto_Results_Oct19_12733,universityoftorontoinstallationlectures19583lectures--1959,universityoftorontoinstallationlectures19583lecturesbyfryekluckhohnandwiggl--1959,1959,1959,67 p.,67 p.,,,,,0.8345323741007195,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_6827,Toronto_Results_Oct19_6830,lecanadafrancaisdaujourdhui--1970,lecanadafrancaisdaujourdhuietudesrassemblees--1970,1970,1970,161 pages,161 pages,,,,,0.7951807228915662,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_8775,Toronto_Results_Oct19_8778,orderandgoodgovernment33rdcouchichingconference--1965,orderandgoodgovernmentproceedings--1965,1965,1965,"x, 155 p.","x, 155 p.",,,,,0.7391304347826086,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_6811,Toronto_Results_Oct19_6818,learningaboutanger-stew-1999,learningmoreaboutanger-stew-1999,1999,1999,27 p. :,27 p. :,,,"Stewart, Jan, 1967-","Stewart, Jan, 1967-",0.9333333333333332,1.0,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_1615,Toronto_Results_Oct19_1616,canadiandualismstudiesofenglishfrenchrelationsladualitecanadienneessaissurl--1960,canadiandualismstudiesoffrenchenglishrelations--1960,1960,1960,"xxv, 427 pages","xxv, 427 pages",,,,,0.6917293233082706,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_12761,Toronto_Results_Oct19_12762,universitytelevisionreportofthesubcommitteeontelevisionandthepresidentsrese--1965,universitytelevisionreporttothecommitteeofpresidentsofprovinciallyassistedu--1965,1965,1965,"iv, 28 p.","iv, 28 p.",,,,,0.7283950617283951,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_9684,Toronto_Results_Oct19_9685,pressandthepublic8thwinterconference--1962,pressandthepublic8thwinterconferencepresentedbythecanadianinstituteonpublic--1962,1962,1962,38 p.,38 p.,,,,,0.6829268292682926,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_1811,Toronto_Results_Oct19_1812,canadiansovietrelationsbetweentheworldwars-bala-1972,canadiansovietrelationsbetweentheworldwarsbyaloysiusbalawyder-bala-1972,1972,1972,"ix, 248 p.","ix, 248 p.",,,"Balawyder, Aloysius,","Balawyder, Aloysius.",0.8455284552845528,0.95,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_1303,Toronto_Results_Oct19_1304,browningsvoicesintheringandthebook-sull-1969,browningsvoicesintheringandthebookastudyofmeaning-sull-1969,1969,1969,"xv, 226 p.","xv, 226 p.",,,"Sullivan, Mary Rose.","Sullivan, Mary Rose.",0.854368932038835,1.0,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_753,Toronto_Results_Oct19_754,balticmaterialintheuniversityoftorontolibraryabibliographycompiledbyelviaer--1972,balticmaterialsintheuniversityoftorontolibraryabibliography-aere-1972,1972,1972,125 p.,125 p.,,,,"Aer, Elvi.",0.88,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_10979,Toronto_Results_Oct19_10980,secondcanadianconferenceoneducationareport--1962,secondcanadianconferenceoneducationareportrapportdeladeuxiemeconferencecana--1962,1962,1962,"xvii, 409 pages","xvii, 409 pages",,,,,0.7441860465116279,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_62,Toronto_Results_Oct19_63,actuarialproblemsproblemsinlifecontingencies-mack-1947,actuarialproblemsproblemsinlifecontingenciesmainlytakenfromtheexaminationso-mack-1947,1947,1947,95 p.,95 p.,,,"Mackenzie, Michael Alexander,","Mackenzie, Michael Alexander,",0.7769784172661871,1.0,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_13417,Toronto_Results_Oct19_13418,worldtradeandtradepolicycomprisingthreestudies-engl-1968,worldtradeandtradepolicycomprisingthreestudiesofthecanadaintheatlanticecono--1968,1968,1968,1 volume (various pagings),1 volume (various pagings),,,"English, H. Edward",,0.7883211678832117,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_103,Toronto_Results_Oct19_110,admissiontodegreesdentistry-univ-1942,admissiontodegreesveterinaryscience-univ-1942,1942,1942,3 p.,3 p.,,,University of Toronto.,University of Toronto.,0.804878048780488,1.0,ignore,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_11823,Toronto_Results_Oct19_11825,studiavarialiteraryandscientificpapersetudesliterairesetscientifiques--1957,studiavarialiteraryandscientificpapersroyalsocietyofcanadaetudeslitteraires--1957,1957,1957,"vi, 127 p.","vi, 127 p.",,,,,0.7692307692307692,,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_5227,Toronto_Results_Oct19_5228,greatmigrationtheatlanticcrossingbysailingshipsince1770-guil-1963,greatmigrationtheatlanticcrossingbysailingshipsince1770theatlanticcrossingb-guil-1963,1963,1963,"xii, 284, 16 p. :","xii, 284, 16 p. :",2d ed. --,2nd ed.,"Guillet, Edwin C.","Guillet, Edwin C.",0.8666666666666667,1.0,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_11457,Toronto_Results_Oct19_11464,soilsincanadageologicalandengineeringstudies--1965,soilsincanadageologicalpedologicandengineeringstudies-legg-1965,1965,1965,"x, 240 pages :","x, 240 pages :",[Rev. ed.],Rev ed.,,"Legget, Robert F.",0.8849557522123894,,merge,,,
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_650,Laval_Results_Oct20_651,commentpresenteruntextephilosophique-blan-1970,commentpresenteruntextephilosphique-blan-1970,1970,1970,157 p.,157 p.,,,"Blanchet, Louis Emile,","Blanchet, Louis Émile,",0.989010989010989,0.6818181818181819,merge,,,
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_6496,Laval_Results_Oct20_6497,romanciersimmigresbiographiesetoeuvrespublieesauquebecentre19701990-hell-1993,romanciersimmigresbiographiesetoeuvrespublieesauquebecentre1970et1990-hell-1993,1993,1993,"xx, 122 pages","xx, 122 pages",,,"Helly, Denise,","Helly, Denise,",0.9871794871794872,1.0,merge,,,
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_2895,Laval_Results_Oct20_2908,langageetsciencedulangage-guil-1964,languageetsciencedulanguage-guil-1964,1964,1964,286 p.,286 p.,,,"Guillaume, Gustave,","Guillaume, Gustave,",0.972222222222222,1.0,merge,,,
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_3269,Laval_Results_Oct20_3270,lasocietedegeographiedequebec18771970-mori-1971,lasocietedegeographieduquebec18771970-mori-1971,1971,1971,"xvi, 264 pages :","xvi, 264 pages :",,,"Morissonneau, Christian,","Morissonneau, Christian.",0.9787234042553192,0.9583333333333336,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_4497,UMontreal_Results_Oct24_4498,justiceischemaducoursettexteschoisis--1971,justiceischemaducoursettexteschoisisreproduitsaveclapermissiondesauteurs-rico-1971,1971,1971,202 pages,202 pages,,,,"Rico, Jose? M.",0.6774193548387097,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_4183,UMontreal_Results_Oct24_4184,intelligenttutoringsystemsjune131988--1988,intelligenttutoringsystemsjune131988systemesdenseignementintelligemmentassi--1988,1988,1988,"xii, 508 pages :","xii, 508 pages :",,,,,0.6829268292682926,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_5971,UMontreal_Results_Oct24_5972,ledeveloppementdesressourceshumaines-laro-1978,ledeveloppementdesressourceshumainesfonctionnegligeeparlentreprise-laro-1978,1978,1978,pages [483]-511,pages [483]-511,,,"Larouche, Viateur,","Larouche, Viateur.",0.7540983606557377,0.9444444444444444,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_4432,UMontreal_Results_Oct24_4433,itinerairesbotaniquesdansliledecuba-mari-1942,itinerairesbotaniquesdansliledecubapremiereserie-mari-1942,1942,1942,496 p. :,496 p. :,,,"Marie-Victorin,","Marie-Victorin,",0.8737864077669903,1.0,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9720,UMontreal_Results_Oct24_9726,progressiondesapprentissagesartsplastiques--2009,progressiondesapprentissagesmusique--2009,2009,2009,12 p.,12 p.,,,,,0.8764044943820225,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_1156,UMontreal_Results_Oct24_1198,com2340communicationetrecherchesurleterrain--2000,communicationetrecherchesurleterrain--2000,2000,2000,1 volume (pages multiple) :,1 volume (pages multiple) :,,,,,0.923076923076923,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9722,UMontreal_Results_Oct24_9727,progressiondesapprentissagesdanse--2009,progressiondesapprentissagesscienceettechnologie--2009,2009,2009,14 p.,14 p.,,,,,0.7741935483870968,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_11373,UMontreal_Results_Oct24_11374,travauxpratiqueschimieminerale-beau-2001,travauxpratiquesdebiochimie-sygu-2001,2001,2001,,,,,"Beauchamp, A. L.","Sygusch, J.",0.7532467532467533,0.4444444444444444,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_11374,UMontreal_Results_Oct24_11378,travauxpratiquesdebiochimie-sygu-2001,travauxpratiquesdechimiephysique-sico-2001,2001,2001,,,,,"Sygusch, J.","Sicotte, Yvon.",0.7848101265822784,0.24,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9112,UMontreal_Results_Oct24_9113,pathokinesiologiearticulaireetfonctionnelle-gaut-2001,pathokinesiologiearticulaireetfonctionnellesectioniimembresuperieur-grav-2001,2001,2001,,,,,"Gauthier-Gagnon, Christiane.","Gravel, Denis.",0.7846153846153847,0.3809523809523809,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_2226,UMontreal_Results_Oct24_2228,droitinternationalpublicavancedrt6830idroitinternationaldutravail--2011,droitinternationalpublicavancedrt6830jmondialisationetdroitaudeveloppementd--2011,2011,2011,v,v,,,,,0.736842105263158,,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_1194,UMontreal_Results_Oct24_1199,communicationetorganisation-robi-2001,communicationinternationale-brun-2001,2001,2001,,,,,"Robichaud, Daniel.","Brunel, Gilles.",0.7567567567567568,0.303030303030303,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_8862,UMontreal_Results_Oct24_8865,obligations1drt1221drt1221g--2012,obligations1drt1221g--2012,2012,2012,v,v,,,,,0.8813559322033897,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9274,UMontreal_Results_Oct24_9275,physiotherapiedesaffectionsdesextremitessectionigeneralites-coul-2001,physiotherapiedesaffectionsdesextremitessectioniipathologiesevaluationettra-coul-2001,2001,2001,,,,,"Coulombe, Sylvie.","Coulombe, Sylvie.",0.8441558441558441,1.0,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_2159,UMontreal_Results_Oct24_2164,droitdesaffairesavancedrt6965bfinancementetcapitalderisque--2010,droitdesaffairesavancedrt6965hcontratscomplexes-dara-2010,2010,2010,volumes,volumes,,,,"Darankoum, Emmanuel Sibidi.",0.7272727272727273,,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_1018,UMontreal_Results_Oct24_1019,changementsocialetrapportsdeclassesaproposdesecritsdalaintouraineunereflexi--1978,changementsocialetrapportsdeclassessocialchangeandclassrelations--1978,1978,1978,188 pages,188 pages,,,,,0.7152317880794702,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_4653,UMontreal_Results_Oct24_4655,laconnaissancedelindividuelaumoyenag-beru-1964,laconnaissancedelindividuelaumoyenageprefacedepaulvignaux-beru-1964,1964,1964,"xii, 315 p.","xii, 315 p.",1. éd.,,"Bérubé, Camille","Bérubé, Camille.",0.8141592920353982,0.7878787878787878,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_2225,UMontreal_Results_Oct24_2228,droitinternationalpublicavancedrt6830genjeuxetdefisactuelsdansledomainedela--2011,droitinternationalpublicavancedrt6830jmondialisationetdroitaudeveloppementd--2011,2011,2011,v,v,,,,,0.7160493827160495,,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9112,UMontreal_Results_Oct24_9114,pathokinesiologiearticulaireetfonctionnelle-gaut-2001,pathokinesiologiearticulaireetfonctionnellesectionimembreinferieur-grav-2001,2001,2001,,,,,"Gauthier-Gagnon, Christiane.","Gravel, Denis.",0.7906976744186046,0.3809523809523809,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_3371,UMontreal_Results_Oct24_3372,facteursexplicatifsdelattachementaunsecteurdactivite-saba-1994,facteursexplicatifsdelattachementaunsecteurdactivitelecasdescadresetdesprof-saba-1994,1994,1994,pages 13-20,pages 13-20,,,"Saba, Tania.","Saba, Tania.",0.8435374149659864,1.0,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_537,Toronto_Results_Oct19_539,arthurpapersbeingthecanadianpapersmainlyconfidentialprivateanddemiofficiali-arth-1957,arthurpapersbeingthecanadianpapersmainlyconfidentialprivateanddemiofficialo-arth-1957,1957,1957,3 v.,3 v.,,,"Arthur, George,","Arthur, George,",0.9882352941176472,1.0,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_2428,Toronto_Results_Oct19_2429,comicartoflaurencesterneconventionandinnovationintristramshandyandasentimen-sted-1967,comicartoflaurencesterneconventionandinnovationintristramshandyandsentiment-sted-1967,1967,1967,178 p.,178 p.,,,"Stedmond, John M.","Stedmond, John Mitchell,",0.9882352941176472,0.7804878048780488,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_4326,Toronto_Results_Oct19_4327,facultyretirementsystemsincanadianuniversitiesareportofassociationofunivers-ingr-1966,facultyretirementsystemsincanadianuniversitiesareporttoassociationofunivers-ingr-1966,1966,1966,"xiii, 92 p.","xiii, 92 p.",,,"Ingraham, Mark Hoyt,","Ingraham, Mark Hoyt,",0.9882352941176472,1.0,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_729,Toronto_Results_Oct19_730,babylonianhistoricalliteracytexts-gray-1975,babylonianhistoricalliterarytexts-gray-1975,1975,1975,"xvi, 111 p. :","xvi, 111 p. :",,,"Grayson, Albert Kirk,","Grayson, Albert Kirk.",0.9767441860465116,0.9523809523809522,merge,,,
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_1220,Laval_Results_Oct20_1222,droitsdegeranceetchangementstechnologique--1960,droitsdegeranceetchangementstechnologiquesrapport--1960,1960,1960,149 pages,149 pages,,,,,0.9215686274509804,,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_571,McGill-Queens_Results_Oct20_572,avoidingconfrontationinlabourmanagementrelations--1982,avoidingconfrontationinlabourmanagementrelations30thannualconferenceindustr--1982,1982,1982,157 pages,157 pages,,,,,0.8,,merge,2025-10-28T03:34:04.594976,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_8684,McGill-Queens_Results_Oct20_8690,temperatureandwindfrequencytablesforeurasiavol1januarymarch--1960,temperatureandwindfrequencytablesfornorthamericaandgreenlandvol1januaryjune--1960,1960,1960,1 volume :,1 volume :,,,,,0.7808219178082192,,ignore,2025-10-28T03:34:21.327052,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_8774,McGill-Queens_Results_Oct20_8775,threeearlypoemsfromlowercanada-gnar-1969,threeearlypoemsfromlowercanadabeingabramsplains--1969,1969,1969,96 p.,96 p.,,,"Gnarowski, Michael,",,0.8172043010752688,,merge,2025-10-28T03:34:39.893831,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_6628,McGill-Queens_Results_Oct20_6629,phylogenyandontogenyofcommunicationsystems--1985,phylogenyandontogenyofcommunicationsystemsproceedingsoftheconferenceheldatt--1985,1985,1985,169 pages :,169 pages :,,,,,0.7441860465116279,,merge,2025-10-28T03:34:57.727991,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_4462,McGill-Queens_Results_Oct20_4464,internationalenvironmentallaw-brun-1990,internationalenvironmentallawdocumentsandcases-brun-1990,1990,1990,1 volume.,1 volume.,,,"Brunne?e, Jutta.","Brunne?e, Jutta.",0.8210526315789474,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_1229,McGill-Queens_Results_Oct20_1231,canadianpoliticalacriticalappraisaldiskthreecanadiandemocracyincriticalpers-perl-1999,canadianpoliticsacriticalappraisaldiskonethecanadianpoliticalcommunity-perl-1999,1999,1999,1 online resource,1 online resource,,,"Perlin, George C.","Perlin, George C.",0.7878787878787878,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_8685,McGill-Queens_Results_Oct20_8691,temperatureandwindfrequencytablesforeurasiavol2apriljune--1960,temperatureandwindfrequencytablesfornorthamericaandgreenlandvol2julydecembe--1960,1960,1960,1 volume :,1 volume :,,,,,0.7412587412587412,,ignore,2025-10-28T03:35:08.779369,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_1231,McGill-Queens_Results_Oct20_1232,canadianpoliticsacriticalappraisaldiskonethecanadianpoliticalcommunity-perl-1999,canadianpoliticsacriticalappraisaldisktwothedemocraticprocessincanada-perl-1999,1999,1999,1 online resource,1 online resource,,,"Perlin, George C.","Perlin, George C.",0.7672955974842768,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_4703,McGill-Queens_Results_Oct20_4704,jeanpaulriopelleandtheautomatistemovement-gagn-2020,jeanpaulriopelleetlemouvementautomatiste-gagn-2020,2020,2020,212 pages :,212 pages :,,,"Gagnon, François Marc,","Gagnon, François-Marc,",0.7722772277227723,0.7391304347826086,merge,2025-10-28T03:35:17.035313,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_975,McGill-Queens_Results_Oct20_976,calendar199394healthsciences--1993,calendar199394law--1993,1993,1993,,,,,,,0.736842105263158,,ignore,2025-10-28T03:35:29.986498,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_973,McGill-Queens_Results_Oct20_975,calendar199394--1993,calendar199394healthsciences--1993,1993,1993,,,,,,,0.7407407407407408,,ignore,2025-10-28T03:35:36.265805,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_2544,McGill-Queens_Results_Oct20_2545,droitconstitutionnelpartieiiileslibertesfondamentales-deme-1996,droitconstitutionnelpartieiilepartagedescompetences-deme-1996,1996,1996,1 volume (various pagings).,1 volume (various pagings).,,,"De Mestral, Armand L. C.","De Mestral, Armand L. C.",0.8064516129032258,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_7875,McGill-Queens_Results_Oct20_7876,selectionoflecturespresentedattheseminarinarcticandstratosphericmeteorology--1961,selectionoflecturespresentedtothethirdseminarinarcticandstratosphericmeteor--1961,1961,1961,62 pages,62 pages,,,,,0.925925925925926,,merge,2025-10-28T03:35:51.862445,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_1143,UMontreal_Results_Oct24_1145,colloquesurlesenquetesdebibliothequesetleurmilieu--1965,colloquesurlesenquetresdebibliothequesetleurmilieu--1965,1965,1965,108 l.,108 l.,,,,,0.990990990990991,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_1600,UMontreal_Results_Oct24_1601,dangerositeetaggressivitechezlhumainapercudesrecherchesactuellesdessciences--1978,dangerositeetagressivitechezlhumainapercudesrecherchesactuellesdessciencesf--1978,1978,1978,412 p. :,412 p. :,,,,,0.9876543209876544,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_10911,UMontreal_Results_Oct24_10912,stylistique&linguistique--1956,stylistiqueetlinguistique--1956,1956,1956,"i, 59 feuillets","i, 59 feuillets",,,,,0.9508196721311476,,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_7028,UMontreal_Results_Oct24_7029,lesinegalitesscolairesausecondairesuneapplicationlongitudinaleduparadigmedu-mori-1981,lesinegalitesscolairesausecondaireuneapplicationlongitudinaleduparadigmedub-mori-1981,1981,1981,"viii, 230 p.","viii, 230 p.",,,"Morissette, Dominique.","Morissette, Dominique,",0.9882352941176472,0.9545454545454546,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_8602,UMontreal_Results_Oct24_8612,montrealeguidedexcursionsfieldguide-beau-1972,montrealguidedexcursionsfieldguide-beau-1972,1972,1972,197 p.,197 p.,,,"Beauregard, Ludger,","Beauregard, Ludger,",0.9887640449438202,1.0,merge,,,
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_4465,Laval_Results_Oct20_4466,leslegendesdameriquefrancaise-dube-1973,leslegendesdameriquefrancaisenotesdecours-dube-1973,1973,1973,v.,v.,,,"Du Berger, Jean,","Du Berger, Jean,",0.8666666666666667,1.0,merge,,,
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_3562,Laval_Results_Oct20_3564,leconomiecanadienneouallonsnous--1963,leconomiecanadienneouallonsnousthecanadianeconomywhereisitgoing--1963,1963,1963,194 p.,194 p.,,,,,0.6981132075471699,,merge,2025-10-28T03:35:58.480878,,Anonymous
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_4818,Laval_Results_Oct20_4819,lesyndicalismecanadien--1968,lesyndicalismecanadienunereevaluation--1968,1968,1968,293 pages,293 pages,,,,,0.7887323943661972,,merge,2025-10-28T03:36:02.346640,,Anonymous
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_1861,Laval_Results_Oct20_1862,grammairecomparativedufrancaiseetdelanglaisalusagedesanglophones-trem-1971,grammairecomparativedufrancaisetdelanglaisalsagedesanglophones-mede-1971,1971,1971,214 p.,214 p.,,,"Tremblay, Jean-Paul,","Médéric, Paul,",0.9452054794520548,0.2941176470588235,ignore,2025-10-28T03:36:24.617925,,Anonymous
